Fea001,Fea002,Fea003,Fea004,Fea005,Fea006,Fea007,Fea008,Fea009,Fea010,Fea011,Fea012,CPU1,Mem1,CPU2,Mem2
573662,564928,58,38,91,49,50,0,1000,1006,58460,38742,4.952851,17.345619,0.179893,12.855911
39772003,39553272,58,38,91,49,50,34,6381,6459,372857,250249,4.156,17.338753,0.183981,12.861633
42824672,42537657,58,38,91,49,50,34,6386,6483,372976,251157,3.851734,17.336464,1.649254,12.872505
77502682,76885960,58,38,91,49,50,34,6371,6460,372301,250303,3.406352,17.333984,0.693227,12.86087
41568501,41445896,58,38,91,49,50,34,6393,6468,373522,250556,4.120293,17.345142,0.471278,12.865829
62718263,61616750,58,38,91,49,50,34,6383,6482,372476,250953,3.761453,17.354488,0.169654,12.859344
45240774,45138008,58,38,91,49,50,34,6383,6471,372656,250616,3.701732,17.349815,0.480478,12.859726
72599048,71431806,58,38,91,49,50,34,6386,6484,373126,251274,4.569636,17.349625,1.81694,12.862778
54543586,54541025,58,38,91,49,50,34,6479,6498,378948,251823,4.447518,17.349815,1.192139,12.870216
44486807,44128438,58,38,91,49,50,34,6375,6462,372417,250518,5.29222,17.355537,0.428128,12.862587
75478771,75025152,58,38,91,49,50,34,6380,6472,372545,250679,3.980632,17.354679,0.828922,12.86726
71198449,70814894,58,38,91,49,50,34,6375,6463,371862,250236,3.607806,17.347717,0.515929,12.871552
76246327,75801100,58,38,91,49,50,34,6363,6463,371454,250350,3.917506,17.341995,0.176946,12.879944
39622549,39399233,58,38,91,49,50,34,6399,6493,373397,251423,3.820006,17.347336,0.262907,12.875938
74816463,74320057,58,38,91,49,50,34,6371,6469,371535,250517,4.149039,17.354298,2.29129,12.878799
53905912,53780949,58,38,91,49,50,34,6430,6520,374919,252428,4.059831,17.357636,2.985001,12.905693
78976783,78384424,58,38,91,49,50,34,6366,6460,371377,250085,3.031051,17.354774,0.225377,12.913895
78044986,77262636,58,38,91,49,50,34,6365,6453,371751,249894,2.239891,17.35487,0.812177,12.896156
81326380,80697031,58,38,91,49,50,34,6415,6511,374217,252166,4.309778,17.357731,0.390501,12.9076
79965823,79175625,58,38,91,49,50,34,6317,6413,368611,248405,5.246171,17.361069,0.417318,12.89463
79453042,78828617,58,38,91,49,50,34,6308,6408,368121,248174,4.184527,17.350388,0.362899,12.896919
46748156,46819001,58,38,91,49,50,34,6417,6478,375746,251130,3.855269,17.402267,0.73372,12.95929
69509523,69099109,58,38,91,49,50,34,6371,6469,371592,250561,9.927627,18.326569,4.826124,20.774364
79642377,79055294,58,38,91,49,50,34,6351,6442,370550,249415,9.084461,18.403053,5.428461,20.704269
48467704,48355112,58,38,91,49,50,34,6372,6459,372113,250185,7.132521,18.434334,6.891121,20.093727
45503496,45218468,58,38,91,49,50,34,6323,6416,368894,248523,5.10676,18.528557,3.564305,19.891071
82331146,81716615,58,38,91,49,50,34,6393,6491,373972,251478,4.923838,18.62545,3.403127,20.166302
74193329,73403598,58,38,91,49,50,34,6308,6411,368553,248360,8.660408,18.746758,7.100354,21.041107
53698367,53627414,58,38,91,49,50,34,6371,6458,372043,250218,11.826002,18.900299,5.796505,21.371651
76144776,75564945,58,38,91,49,50,34,6374,6465,372482,250487,7.210717,18.978882,7.136802,21.240807
78875811,78491156,58,38,91,49,50,34,6420,6507,374689,252093,4.698936,19.140244,4.436923,21.432114
77322737,76763970,58,38,91,49,50,34,6377,6468,372415,250567,3.901425,19.238663,3.703056,21.410561
70274995,69872458,58,38,91,49,50,34,6284,6389,366910,247462,4.959237,19.245529,4.359262,21.072197
46017449,46088935,58,38,91,49,50,34,6368,6466,372748,250848,4.959237,19.245529,4.359262,21.072197
68255429,67354688,58,38,91,49,50,34,6329,6419,369784,248570,4.959237,19.245529,4.359262,21.072197
72266809,71208132,58,38,91,49,50,34,6364,6464,372164,250653,4.173548,17.218399,0.226041,10.847664
70410521,70149859,58,38,91,49,50,34,6344,6443,370015,249578,4.173548,17.218399,0.226041,10.847664
44551963,44171534,58,38,91,49,50,34,6354,6440,371250,249465,4.173548,17.218399,0.226041,10.847664
47942437,48251565,58,38,91,49,50,34,6461,6475,377435,250992,4.147596,17.227077,0.171985,10.870934
69280185,68410668,58,38,91,49,50,34,6303,6393,368608,247546,5.22899,17.225265,0.154564,11.116123
44915954,44819434,58,38,91,49,50,34,6393,6484,372998,250997,4.431675,17.2225,1.195784,11.201286
43608566,43356012,58,38,91,49,50,34,6335,6432,369938,249187,4.360279,17.219543,0.794195,11.297703
71625395,71309808,58,38,91,49,50,34,6359,6415,371346,248626,4.150742,17.226982,0.192914,11.329269
40465242,40186247,58,38,91,49,50,34,6400,6498,373468,251649,4.208797,17.227936,0.127874,11.365223
72369890,71837442,58,38,91,49,50,34,6311,6414,368984,248528,4.232506,17.233849,0.219733,11.37886
47197131,47178316,58,38,91,49,50,34,6314,6413,369024,248309,3.77185,17.229176,0.21845,11.756325
47270713,46993323,58,38,91,49,50,34,6446,6531,377164,253147,3.834161,17.243195,0.191374,11.767387
36358261,36269560,58,38,91,49,50,34,6319,6400,369164,247865,3.605044,17.232513,1.609303,11.831474
69394936,68344841,58,38,91,49,50,34,6399,6499,373669,251798,4.073007,17.255783,0.294443,11.876869
69183345,68723414,58,38,91,49,50,34,6397,6489,373656,251398,4.282452,17.276001,2.146404,11.898041
75397692,74822126,58,38,91,49,50,34,6314,6422,368587,248688,4.044262,17.274475,0.193448,11.905289
76890262,76584414,58,38,91,49,50,34,6334,6433,369842,249246,4.639862,17.280769,0.888825,11.966705
38672821,38637381,58,38,91,49,50,34,6350,6433,371019,249265,4.076888,17.317009,0.368571,12.200928
40906519,40818523,58,38,91,49,50,34,6392,6476,373154,250879,4.696223,17.312241,0.969566,12.201977
87529725,86853091,58,38,91,49,50,34,6408,6510,374156,252160,3.939832,17.305946,0.797333,12.213993
39428237,39361003,58,38,91,49,50,34,6340,6426,369785,248804,3.247319,17.305374,1.903014,12.273598
77843717,77431346,58,38,91,49,50,34,6397,6485,373671,251283,3.890277,17.300034,0.140813,12.286758
47027213,47388344,58,38,91,49,50,34,6393,6405,374245,248258,4.12272,17.311859,0.151255,12.28981
50013333,49965309,58,38,91,49,50,34,6417,6519,374763,252531,4.301839,17.30423,0.617514,12.290192
43098333,43085533,58,38,91,49,50,34,6354,6466,370424,250288,4.124054,17.305565,2.303693,12.296677
78336490,77448816,58,38,91,49,50,34,6411,6505,374273,252034,3.353194,17.313004,0.165105,12.288666
83593037,82895713,58,38,91,49,50,34,6341,6438,370164,249410,3.912208,17.316246,1.598501,12.319374
13479688,14411035,58,38,91,49,50,34,5117,5238,298732,202890,4.560343,17.302132,0.344914,12.320328
8929261,9534964,58,38,91,49,50,34,4588,4667,268112,180856,4.306755,17.320251,1.018935,12.324142
2118714,2124718,58,38,91,49,50,34,1736,1825,101487,70684,4.296454,17.320633,0.552263,12.322044
1160242,942383,58,38,91,49,50,0,1463,1369,85323,52790,2.885679,17.315483,2.203652,12.3312
32423184,31157690,58,38,91,49,50,34,6104,6086,356318,235666,5.276058,17.309761,0.698704,12.339973
66062890,65189979,58,38,91,49,50,34,6276,6295,365994,243756,3.62382,17.309761,0.718342,12.341499
78807833,78332034,58,38,91,49,50,34,6348,6438,370166,249391,3.839671,17.314148,0.24314,12.514114
52671878,52222990,58,38,91,49,50,34,6369,6470,372232,250598,3.755539,17.321205,0.433376,12.512207
79329039,78823775,58,38,91,49,50,34,6408,6501,374164,251764,3.496914,17.319107,0.826032,12.513065
68871799,68292074,58,38,91,49,50,34,6342,6426,370373,248977,3.245439,17.315102,0.515519,12.50782
45385407,45618111,58,38,91,49,50,34,6389,6424,373912,249066,5.010357,17.321682,0.261889,12.50782
67454584,68329457,58,38,91,49,50,34,6413,6423,374865,248787,5.202071,17.327118,0.545293,12.509155
81349405,80979063,58,38,91,49,50,34,6375,6477,372588,251025,3.759749,17.325783,0.128652,12.508392
43833708,43411011,58,38,91,49,50,34,6417,6495,374541,251568,4.565976,17.322636,0.757517,12.52861
76766507,76355302,58,38,91,49,50,34,6360,6455,370785,250021,4.794439,17.321587,0.155024,12.51545
78970884,78197187,58,38,91,49,50,34,6318,6410,368883,248344,4.781095,17.322731,0.173476,12.520981
50411221,50403853,58,38,91,49,50,34,6412,6426,375176,248885,3.789459,17.323685,0.168356,12.510872
83521224,82788754,58,38,91,49,50,34,6395,6485,373372,251292,4.969735,17.329025,1.5728,12.511444
44064298,43941223,58,38,91,49,50,34,6404,6500,373635,251666,4.361085,17.325974,1.662564,12.517548
67163263,67844740,58,38,91,49,50,34,6373,6410,371894,248090,4.13269,17.326927,0.411595,12.518501
46980201,47498684,58,38,91,49,50,34,6456,6475,377435,250886,3.752677,17.330933,0.192792,12.524414
73555114,73629084,58,38,91,49,50,34,6385,6483,372692,250927,4.08678,17.327118,0.148526,12.525749
79746117,79082657,58,38,91,49,50,34,6372,6461,371980,250311,4.01724,17.327118,1.277686,12.534142
82006678,81226924,58,38,91,49,50,34,6412,6510,374242,252078,3.714623,17.33284,1.442517,12.53109
43226900,43181925,58,38,91,49,50,34,6429,6516,375244,252342,3.527541,17.337799,0.265371,12.841988
78917015,78271367,58,38,91,49,50,34,6410,6504,374332,251958,4.198618,17.340565,0.366428,12.828445
58274741,57893297,58,38,91,49,50,34,6321,6416,368785,248466,3.932365,17.333317,2.27152,12.845612
81665097,80918645,58,38,91,49,50,34,6357,6444,370736,249418,3.428712,17.33036,3.006758,12.838173
75978913,75606215,58,38,91,49,50,34,6419,6488,374887,251244,4.125757,17.335701,0.205924,12.836838
75089466,74553404,58,38,91,49,50,34,6429,6512,374979,252126,3.936268,17.328262,0.216685,12.842274
42935034,42964708,58,38,91,49,50,34,6388,6482,372799,250982,4.581145,17.330551,0.231792,12.834358
42327613,41939282,58,38,91,49,50,34,6378,6466,373302,250621,3.499409,17.34066,1.307165,12.836647
45509787,45912547,58,38,91,49,50,34,6457,6464,377762,250428,3.285392,17.34066,1.043843,12.842751
50066790,50189738,58,38,91,49,50,34,6340,6436,370071,249176,3.658285,17.336655,1.425059,12.84523
74469856,73938432,58,38,91,49,50,34,6405,6505,373907,251942,3.776743,17.345619,0.146984,12.838745
83121515,82524414,58,38,91,49,50,34,6406,6498,373799,251744,3.349701,17.340469,0.165046,12.856483
70019346,70013586,58,38,91,49,50,34,6340,6414,370041,248485,3.919627,17.339897,0.162539,12.851334
58072817,57389209,58,38,91,49,50,34,6368,6466,371764,250381,4.221125,17.334938,1.692031,12.841415
40011068,39940530,58,38,91,49,50,34,6338,6411,369853,248250,4.2173,17.342377,0.334051,12.834549
80319644,79478152,58,38,91,49,50,34,6352,6443,370997,249559,4.273228,17.348671,0.519591,12.838173
0,7025,58,36,91,49,50,0,100,106,5837,3873,3.59056,17.348099,0.275148,12.84523
0,17384,58,36,91,49,50,0,100,106,5837,3873,4.411331,17.342758,0.179381,12.854004
0,1516,58,36,91,49,50,0,100,106,5837,3873,3.844383,17.342377,1.301228,12.852097
0,3554,58,36,91,49,50,0,100,106,5837,3873,4.003688,17.332459,0.220516,12.862778
0,8350,58,36,91,49,50,0,100,106,5837,3873,4.012687,17.344093,0.289097,12.856102
0,287,58,36,91,49,50,0,100,106,5837,3873,3.490413,17.342949,2.163909,12.863541
0,11988,58,36,91,49,50,0,100,106,5837,3873,4.952851,17.345619,0.179893,12.855911
0,10373,58,36,91,49,50,0,100,106,5837,3873,3.53896,17.338753,0.180799,12.863445
0,25477,58,36,91,49,50,0,100,106,5837,3873,3.50704,17.349529,0.289084,12.857151
0,59074,58,36,91,49,50,0,100,106,5837,3873,3.783878,17.355919,0.205818,12.851524
0,12794,58,36,91,49,50,0,100,106,5837,3873,4.455158,17.344856,1.400292,12.851143
0,297,58,36,91,49,50,0,100,106,5837,3873,4.118577,17.352104,0.519031,12.867832
0,8343,58,36,91,49,50,0,100,106,5837,3873,4.005147,17.354012,0.175172,12.852859
0,11953,58,36,91,49,50,0,100,106,5837,3873,4.142181,17.347145,0.76737,12.862206
0,1367,58,36,91,49,50,0,100,106,5837,3873,4.569636,17.349625,1.81694,12.862778
0,3856,58,36,91,49,50,0,100,106,5837,3873,3.470232,17.350006,0.219507,12.866211
0,56006,58,36,91,49,50,0,100,106,5837,3873,4.113006,17.354202,0.333714,12.872505
0,14,58,36,91,49,50,0,100,106,5837,3873,4.193762,17.34457,2.028711,12.867832
0,5853,58,36,91,49,50,0,100,106,5837,3873,3.759554,17.354202,0.529676,12.870598
0,5886,58,36,91,49,50,0,100,106,5837,3873,3.137152,17.350578,0.953772,12.871552
0,30885,58,36,91,49,50,0,100,106,5837,3873,3.917506,17.345047,0.176946,12.879944
0,18600,58,36,91,49,50,0,100,106,5837,3873,4.818764,17.353821,1.188949,12.870979
0,12517,58,36,91,49,50,0,100,106,5837,3873,4.149552,17.348385,0.545204,12.871647
0,32293,58,36,91,49,50,0,100,106,5837,3873,4.670298,17.342567,1.684363,12.874603
0,3477,58,36,91,49,50,0,100,106,5837,3873,3.493271,17.351818,0.277634,12.902069
0,9963,58,36,91,49,50,0,100,106,5837,3873,4.08416,17.357349,0.259984,12.891197
0,2326,58,36,91,49,50,0,100,106,5837,3873,3.1641,17.358589,0.209369,12.894821
0,6498,58,36,91,49,50,0,100,106,5837,3873,4.309778,17.357731,0.390501,12.9076
0,15847,58,36,91,49,50,0,100,106,5837,3873,5.246171,17.355156,0.994322,12.903595
0,292,58,36,91,49,50,0,100,106,5837,3873,4.594484,17.359543,0.362899,12.896919
0,6234,58,36,91,49,50,0,100,106,5837,3873,3.855269,17.402267,0.73372,12.95929
0,4022,58,36,91,49,50,0,100,106,5837,3873,9.927627,18.326569,4.826124,20.774364
0,10858,58,36,91,49,50,0,100,106,5837,3873,7.907651,18.348503,6.912696,20.56694
0,3488,58,36,91,49,50,0,100,106,5837,3873,4.213654,18.426704,3.44438,20.093536
0,25453,58,36,91,49,50,0,100,106,5837,3873,4.579978,18.517876,11.02205,20.556641
0,32897,58,36,91,49,50,0,100,106,5837,3873,9.59288,18.566704,4.689939,20.821571
0,7235,58,36,91,49,50,0,100,106,5837,3873,9.018508,18.679619,4.075262,21.295547
0,10078,58,36,91,49,50,0,100,106,5837,3873,12.772257,18.746758,2.925858,20.166779
0,10978,58,36,91,49,50,0,100,106,5837,3873,4.892198,18.833923,3.581244,21.120262
0,1518,58,36,91,49,50,0,100,106,5837,3873,4.632062,18.93692,6.781011,21.080971
0,8634,58,36,91,49,50,0,100,106,5837,3873,4.72247,19.042969,2.644261,21.0989
0,7552,58,36,91,49,50,0,100,106,5837,3873,4.698936,19.140244,3.779024,21.432114
0,2042,58,36,91,49,50,0,100,106,5837,3873,3.901425,19.238663,3.703056,21.410561
0,644,58,36,91,49,50,0,100,106,5837,3873,6.857155,19.283104,9.189465,21.268463
0,19033,58,36,91,49,50,0,100,106,5837,3873,6.857155,19.283104,9.189465,21.268463
0,298,58,36,91,49,50,0,100,106,5837,3873,6.857155,19.283104,9.189465,21.268463
0,3472,58,36,91,49,50,0,100,106,5837,3873,4.173548,17.218399,0.226041,10.847664
0,47294385,58,36,91,49,50,0,200,212,11674,7746,4.173548,17.218399,0.226041,10.847664
0,86800,58,36,91,53,50,0,100,107,5837,3926,4.173548,17.218399,0.226041,10.847664
0,14352,58,36,91,49,50,0,100,106,5837,3873,4.017503,17.218781,0.137093,10.845757
0,6404,58,36,91,49,50,0,100,106,5837,3873,4.370179,17.219162,0.91575,11.094856
0,3184,58,36,91,49,50,0,100,106,5837,3873,5.22899,17.225265,0.15286,11.114693
0,1948,58,36,91,49,50,0,100,106,5837,3873,4.488163,17.219543,1.195784,11.201286
0,8541,58,36,91,49,50,0,100,106,5837,3873,4.201798,17.225456,0.226064,11.279869
0,4891,58,36,91,49,50,0,100,106,5837,3873,3.900197,17.225838,1.41907,11.304665
0,2541,58,36,91,49,50,0,100,106,5837,3873,4.062712,17.227745,0.192914,11.329269
0,844,58,36,91,49,50,0,100,106,5837,3873,4.208797,17.230606,0.161621,11.365318
0,8366,58,36,91,49,50,0,100,106,5837,3873,4.133866,17.228317,1.934715,11.375046
0,38113,58,36,91,49,50,0,100,106,5837,3873,4.046881,17.234421,0.350538,11.748505
0,6607,58,36,91,49,50,0,100,106,5837,3873,3.77185,17.228508,0.21845,11.756325
0,5155,58,36,91,49,50,0,100,106,5837,3873,3.834161,17.243195,0.191374,11.767387
0,15131,58,36,91,49,50,0,100,106,5837,3873,4.419823,17.237663,0.201727,11.810493
0,5346,58,36,91,49,50,0,100,106,5837,3873,4.557397,17.236328,1.442021,11.841011
0,11689,58,36,91,49,50,0,100,106,5837,3873,4.073007,17.255783,0.275552,11.873245
0,1678,58,36,91,49,50,0,100,106,5837,3873,4.282452,17.276001,0.381904,11.895561
0,23985,58,36,91,49,50,0,100,106,5837,3873,3.49651,17.269516,0.204869,11.900902
0,2771,58,36,91,49,50,0,100,106,5837,3873,3.554743,17.271042,0.365017,11.926079
0,1999,58,36,91,49,50,0,100,106,5837,3873,3.459213,17.300034,0.517924,12.182713
0,8535,58,36,91,49,50,0,100,106,5837,3873,3.787354,17.319679,1.243027,12.205982
0,7579,58,36,91,49,50,0,100,106,5837,3873,4.022889,17.310905,0.91155,12.196159
0,620,58,36,91,49,50,0,100,106,5837,3873,3.939832,17.302513,1.482166,12.227821
0,794,58,36,91,49,50,0,100,106,5837,3873,4.633424,17.305088,1.903014,12.273598
0,13523,58,36,91,49,50,0,100,106,5837,3873,3.890277,17.300034,0.227346,12.289906
0,15949,58,36,91,49,50,0,100,106,5837,3873,3.075588,17.300034,1.309461,12.302017
0,8232,58,36,91,49,50,0,100,106,5837,3873,4.070843,17.305946,1.131917,12.292862
0,3134,58,36,91,49,50,0,100,106,5837,3873,4.463805,17.311287,0.173524,12.289619
0,474,58,36,91,49,50,0,100,106,5837,3873,4.124054,17.305565,2.303693,12.296677
0,2670,58,36,91,49,50,0,100,106,5837,3873,5.303894,17.315292,0.276646,12.292671
0,7889,58,36,91,49,50,0,100,106,5837,3873,3.912208,17.316246,1.223197,12.323761
0,13156,58,36,91,49,50,0,100,106,5837,3873,4.933933,17.308807,0.278667,12.317657
0,5862,58,36,91,49,50,0,100,106,5837,3873,4.77101,17.307854,0.333585,12.324524
0,5204,58,36,91,49,50,0,100,106,5837,3873,3.879188,17.316246,0.400366,12.325287
0,314,58,36,91,49,50,0,100,106,5837,3873,4.296454,17.325592,0.552263,12.322044
0,7444,58,36,91,49,50,0,100,106,5837,3873,3.067711,17.318153,2.656692,12.33387
0,13209,58,36,91,49,50,0,100,106,5837,3873,3.790402,17.309761,0.968949,12.329864
0,8547,58,36,91,49,50,0,100,106,5837,3873,4.641519,17.309761,1.590136,12.34169
0,5178,58,36,91,49,50,0,100,106,5837,3873,3.62382,17.309761,0.162862,12.339401
0,4314,58,36,91,49,50,0,100,106,5837,3873,3.796966,17.311954,0.51062,12.513733
0,3815,58,36,91,49,50,0,100,106,5837,3873,4.483166,17.33017,0.693967,12.510014
0,7038,58,36,91,49,50,0,100,106,5837,3873,4.105427,17.331314,0.700027,12.501717
0,22674,58,36,91,49,50,0,100,106,5837,3873,5.194334,17.321777,2.776428,12.508965
0,6816,58,36,91,49,50,0,100,106,5837,3873,3.610243,17.324638,0.515519,12.50782
0,25565,58,36,91,49,50,0,100,106,5837,3873,4.202368,17.323494,0.261889,12.50782
0,7544,58,36,91,49,50,0,100,106,5837,3873,4.021152,17.328262,0.409931,12.50267
0,5877,58,36,91,49,50,0,100,106,5837,3873,4.682032,17.321205,1.17381,12.516594
0,12109,58,36,91,49,50,0,100,106,5837,3873,4.450066,17.32769,0.117329,12.513924
0,4922,58,36,91,49,50,0,100,106,5837,3873,4.565976,17.322731,0.757517,12.52861
0,6962,58,36,91,49,50,0,100,106,5837,3873,4.478113,17.325115,0.155024,12.514305
0,7120,58,36,91,49,50,0,100,106,5837,3873,4.603863,17.317963,1.087257,12.516594
182340,17785148,58,38,91,49,50,0,500,571,29185,21876,4.272306,17.331028,0.645856,12.509918
50812,76382,58,38,91,49,50,34,315,385,18405,14891,4.259223,17.33017,0.843138,12.510681
112517,120474,58,38,91,49,50,0,526,532,30779,20387,4.132337,17.333603,0.483333,12.513924
237258,279203,58,38,91,49,50,0,500,501,29240,19368,3.669354,17.323494,1.662564,12.517548
126676,148023,58,38,91,49,50,0,516,522,30137,19983,4.13269,17.326927,0.411595,12.518501
78293,93307,58,38,91,49,50,0,501,507,29322,19434,4.019885,17.331505,1.074558,12.519741
171848,171880,58,38,91,49,50,0,500,506,29151,19357,3.562868,17.333984,0.179219,12.525749
0,1215,58,38,91,49,50,0,500,506,29151,19357,4.167779,17.324162,1.256676,12.536812
234075,197678,58,38,91,49,50,0,500,506,29147,19353,4.41743,17.321205,0.190464,12.529564
304131,244299,58,38,91,49,50,0,500,506,29172,19352,4.044405,17.33284,0.153152,12.537766
161894,129247,58,38,91,49,50,0,500,506,29185,19365,3.439296,17.331314,0.700914,12.52594
117878,127495,58,38,91,49,50,0,500,506,29251,19379,3.527541,17.337799,0.265371,12.837696
68969,74641,58,38,91,49,50,0,505,511,29451,19551,3.893815,17.342758,0.366428,12.828445
0,1700,58,38,91,49,50,0,500,506,29151,19357,3.886556,17.326164,1.183996,12.842178
410143,383706,58,38,91,49,50,0,500,506,29277,19379,3.95583,17.334843,2.09355,12.838364
95006,86885,58,38,91,49,50,0,500,506,29237,19365,4.023575,17.344761,0.404536,12.832928
75572,66803,58,38,91,49,50,0,500,506,29143,19349,4.945843,17.334938,0.300987,12.836838
157616,163257,58,38,91,49,50,0,500,506,29256,19410,3.936268,17.328262,0.216685,12.841988
113482,135358,58,38,91,49,50,0,504,510,29494,19532,3.975886,17.329979,0.198333,12.848091
147737,138023,58,38,91,49,50,0,500,506,29140,19346,4.713277,17.339706,0.241532,12.837029
140585,170914,58,38,91,49,50,0,502,508,29254,19428,3.544418,17.339897,1.00195,12.835693
97211,66338,58,38,91,49,50,0,502,508,29347,19443,3.498374,17.34066,0.276416,12.842941
156048,145361,58,38,91,49,50,0,500,506,29269,19371,3.658285,17.336655,1.518834,12.83741
325990,319476,58,38,91,49,50,0,500,506,29199,19353,4.047335,17.339325,1.124076,12.848473
79078,84684,58,38,91,49,50,0,500,506,29151,19357,4.040988,17.335987,0.123033,12.842369
201635,232327,58,38,91,49,50,0,505,510,29449,19512,4.338199,17.337418,0.643651,12.855721
238221,227292,58,38,91,49,50,0,500,506,29151,19357,3.779342,17.340279,1.889693,12.845421
86949,89146,58,38,91,49,50,0,500,506,29142,19348,4.221125,17.334938,0.932988,12.841415
51426,53489,58,38,91,49,50,0,500,506,29185,19365,3.357897,17.347717,1.710092,12.847328
366684,345061,58,38,91,49,50,0,500,506,29185,19365,3.122386,17.351341,3.426386,12.852859
200602,158230,58,38,91,49,50,0,509,515,29729,19713,3.861047,17.350864,0.377414,12.843704
94168,74290,58,38,91,49,50,0,500,506,29185,19365,3.725288,17.337227,1.094792,12.843513
178945,168609,58,38,91,49,50,0,500,506,29251,19379,4.120946,17.340088,0.179381,12.854004
33679,32922,58,38,91,49,50,0,500,506,29151,19357,3.844383,17.342377,0.73341,12.85286
286887,281631,58,38,91,49,50,0,504,510,29494,19532,3.91005,17.332459,0.256461,12.850761
191761,182357,58,38,91,49,50,0,507,510,29640,19656,4.830729,17.346001,1.521402,12.859154
83473,78750,58,38,91,49,50,0,504,510,29366,19508,4.17419,17.344666,0.247069,12.859154
241025,260241,58,38,91,49,50,0,500,506,29185,19365,3.933929,17.349052,1.327092,12.863541
68390,59745,58,38,91,49,50,0,500,506,29185,19365,4.649595,17.344475,0.778463,12.862396
174427,198039,58,38,91,49,50,0,581,587,33961,22507,3.53896,17.338943,0.177617,12.865257
516399,498145,58,38,91,49,50,0,502,508,29375,19471,3.851734,17.336464,0.969169,12.854958
93690,76286,58,38,91,49,50,0,500,506,29151,19357,4.666246,17.344093,0.233297,12.851524
165396,178433,58,38,91,49,50,0,500,506,29145,19351,4.936225,17.349625,0.898469,12.858772
111734,108231,58,38,91,49,50,0,501,507,29204,19394,4.274574,17.345047,0.566784,12.857056
108633,121194,58,38,91,49,50,0,502,508,29254,19428,4.005147,17.354012,0.175172,12.852859
63861,57775,58,38,91,49,50,0,502,508,29286,19434,4.142181,17.347145,0.76737,12.862206
57874,54647,58,38,91,49,50,0,536,542,31307,20781,4.569636,17.349625,1.81694,12.862778
79541,86936,58,38,91,49,50,0,503,509,29339,19471,3.470232,17.350006,1.341783,12.864685
41835,33812,58,38,91,49,50,0,531,537,31021,20575,3.65471,17.353821,0.356282,12.87384
112701,110737,58,38,91,49,50,0,500,506,29175,19355,4.21757,17.350197,2.028711,12.868118
197867,143552,58,38,91,49,50,0,502,508,29289,19437,4.267928,17.354202,0.216531,12.865448
256435,271651,58,38,91,49,50,0,501,507,29204,19394,3.137152,17.350578,1.391615,12.878037
117399,119235,58,38,91,49,50,0,500,506,29151,19357,3.917506,17.345047,0.176946,12.879944
0,1103,58,38,91,49,50,0,500,506,29185,19365,4.664536,17.344475,0.304594,12.875938
330697,277781,58,38,91,49,50,0,500,506,29142,19348,4.149552,17.344093,0.545204,12.873459
170779,214681,58,38,91,49,50,0,500,506,29151,19357,4.670298,17.342567,1.370079,12.874603
0,1038,58,38,91,49,50,0,502,508,29254,19428,4.035362,17.351532,0.219971,12.900925
20311072,19116988,58,38,91,49,50,0,501,533,29208,20406,3.590501,17.360687,0.733551,12.895966
118831,106078,58,38,91,49,50,0,500,506,29175,19355,4.339574,17.348671,0.516749,12.892056
152357,166745,58,38,91,49,50,0,539,545,31468,20894,4.30897,17.355728,1.803134,12.910938
282216,277038,58,38,91,49,50,0,500,506,29269,19371,5.246171,17.355156,0.994322,12.89463
246580,269567,58,38,91,49,50,0,500,506,29175,19355,3.774571,17.350388,0.362899,12.896919
206884,204727,58,38,91,49,50,0,500,506,29203,19357,3.871087,17.366791,1.136477,12.956619
480308,439610,58,38,91,49,50,0,501,507,29197,19387,4.362129,17.949677,3.91556,14.929199
167371,168440,58,38,91,49,50,0,500,506,29151,19357,4.855885,18.346214,1.050711,20.550728
246430,245072,58,38,91,49,50,0,500,506,29151,19357,4.176529,18.42289,2.237717,20.850754
237572,200387,58,38,91,49,50,0,507,513,29593,19635,8.848255,18.478966,5.106993,20.826149
363683,388087,58,38,91,49,50,0,542,548,31744,21018,9.59288,18.54763,4.689939,20.821571
174785,239492,58,38,91,49,50,34,500,500,29151,19357,4.923838,18.62545,3.403127,19.815826
44692,50434,58,38,91,49,50,0,525,531,30688,20364,12.772257,18.737602,2.925858,20.166779
299485,301806,58,38,91,49,50,0,539,545,31504,20878,4.892198,18.833923,4.06105,21.120262
355444,249165,58,38,91,49,50,0,501,507,29204,19394,4.632062,18.93692,6.781011,21.080971
135696,179887,58,38,91,49,50,0,500,506,29185,19365,4.72247,19.042969,2.644261,21.0989
96658,149211,58,38,91,49,50,0,500,506,29140,19346,6.241417,19.145584,7.220796,21.017647
51190,36536,58,38,91,49,50,0,500,506,29143,19349,4.959237,19.245529,4.359262,21.072197
0,995,58,38,91,49,50,0,502,508,29284,19432,3.876504,19.337273,1.721216,21.107292
176656,208618,58,38,91,49,50,0,500,506,29237,19365,3.876504,19.337273,1.721216,21.107292
241437,257323,58,38,91,49,50,0,502,508,29289,19437,3.876504,19.337273,1.721216,21.107292
344736,347103,58,38,91,49,50,0,538,544,31411,20853,4.173548,17.218399,0.226041,10.847664
159056,143341,58,38,91,49,50,0,500,506,29237,19365,4.173548,17.218399,0.226041,10.847664
136479,133999,58,38,91,49,50,0,538,544,31411,20853,4.173548,17.218399,0.226041,10.847664
256763,212381,58,38,91,49,50,0,505,511,29451,19551,3.798642,17.22393,0.137093,10.845757
